id;content
items/dio-inscriptions-raw/dio~di102-0099~1;"<sco>
    <!--ID der Inschrift:  sections-269478-->
    <!--ID des Inschriftenteils:  sections-285896-->
    <!--ID der Bearbeitung (Version):  sections-302270-->
    <sec>
      <par>
        <lno>o rex glorie christe veni cum pace<appalpha id=""footnotes-appalpha-dio-di102-0099-a"">a)</appalpha> m cccc lxxxv<appalpha id=""footnotes-appalpha-dio-di102-0099-b"">b)</appalpha></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0100~1;"<sco>
<!--ID der Inschrift:  sections-272280--><!--ID des Inschriftenteils:  sections-288743--><!--ID der Bearbeitung (Version):  sections-305093-->
<sec>
<par>
<lno> [– – –]rest[..] 1485</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0101~1;"<sco>
    <!--ID der Inschrift:  sections-269851-->
    <!--ID des Inschriftenteils:  sections-286306-->
    <!--ID der Bearbeitung (Version):  sections-302687-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>ˑ Jste ˑ calix ˑ ‎/ p(er)tin(et) ˑ fr(atr)i ˑ lo‎/dewico ˑ gre‎/ver ˑ ordi(ni)s ˑ fr‎/(atru)m ˑ p(re)di(c)a(torum)<appalpha id=""footnotes-appalpha-dio-di102-0101-a"">a)</appalpha> ‎/ ˑ an(n)o ˑ d(omi)ni ‎/ m ˑ cccc ‎/ lxxxvii</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269852-->
    <!--ID des Inschriftenteils:  sections-286307-->
    <!--ID der Bearbeitung (Version):  sections-302688-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>ihesvs ‎// maria</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269853-->
    <!--ID des Inschriftenteils:  sections-286308-->
    <!--ID der Bearbeitung (Version):  sections-302689-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>ihesvs</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0102~1;"<sco>
    <!--ID der Inschrift:  sections-269839-->
    <!--ID des Inschriftenteils:  sections-286294-->
    <!--ID der Bearbeitung (Version):  sections-302675-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>I(ESVS) N(AZARENVS) R(EX) I(VDEORVM)<appnum id=""footnotes-appnum-dio-di102-0102-9"">9)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269840-->
    <!--ID des Inschriftenteils:  sections-286295-->
    <!--ID der Bearbeitung (Version):  sections-302676-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>⟨AVE : MARIA : GRATIA⟩<appnum id=""footnotes-appnum-dio-di102-0102-10"">10)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274549-->
    <!--ID des Inschriftenteils:  sections-291156-->
    <!--ID der Bearbeitung (Version):  sections-307597-->
    <sec>
      <snr>C†</snr>
      <par>
        <lno>Abraham ˑ Postea transibitis<appnum id=""footnotes-appnum-dio-di102-0102-11"">11)</appnum> ˑ ber<appnum id=""footnotes-appnum-dio-di102-0102-12"">12)</appnum> ˑ 18</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327028-->
    <!--ID des Inschriftenteils:  sections-327027-->
    <!--ID der Bearbeitung (Version):  sections-327026-->
    <sec>
      <snr>D1†</snr>
      <par>
        <lno>Samuel ˑ Deum a<lig>do</lig>randum ˑ predicabat<appnum id=""footnotes-appnum-dio-di102-0102-13"">13)</appnum> ˑ ˑ I ˑ [..]<appalpha id=""footnotes-appalpha-dio-di102-0102-a"">a)</appalpha> 7</lno>
      </par>
    </sec>
    <!--ID des Inschriftenteils:  sections-327030-->
    <!--ID der Bearbeitung (Version):  sections-327029-->
    <sec>
      <snr>D2†</snr>
      <par>
        <lno>[..] A H B [....]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327033-->
    <!--ID des Inschriftenteils:  sections-327032-->
    <!--ID der Bearbeitung (Version):  sections-327031-->
    <sec>
      <snr>E†</snr>
      <par>
        <lno>Dauid ˑ Maledicti qui <lig>de</lig>clinant a ma<lig>nd</lig>atis tuis<appnum id=""footnotes-appnum-dio-di102-0102-14"">14)</appnum> ˑ ps<appalpha id=""footnotes-appalpha-dio-di102-0102-b"">b)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327036-->
    <!--ID des Inschriftenteils:  sections-327035-->
    <!--ID der Bearbeitung (Version):  sections-327034-->
    <sec>
      <snr>F†</snr>
      <par>
        <lno>[S]ANCTV[S NICOLAVS]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327039-->
    <!--ID des Inschriftenteils:  sections-327038-->
    <!--ID der Bearbeitung (Version):  sections-327037-->
    <sec>
      <snr>G†</snr>
      <par>
        <lno>ˑ Macha[.]<appalpha id=""footnotes-appalpha-dio-di102-0102-c"">c)</appalpha> Eius memoria<appnum id=""footnotes-appnum-dio-di102-0102-15"">15)</appnum> ˑ [– – –]<appalpha id=""footnotes-appalpha-dio-di102-0102-d"">d)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327042-->
    <!--ID des Inschriftenteils:  sections-327041-->
    <!--ID der Bearbeitung (Version):  sections-327040-->
    <sec>
      <snr>H†</snr>
      <par>
        <lno>ˑ Ecclesiastic(us) Miserere ˑ anime tue<appnum id=""footnotes-appnum-dio-di102-0102-16"">16)</appnum> ˑ Ca ˑ iii<appalpha id=""footnotes-appalpha-dio-di102-0102-e"">e)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327045-->
    <!--ID des Inschriftenteils:  sections-327044-->
    <!--ID der Bearbeitung (Version):  sections-327043-->
    <sec>
      <snr>I†</snr>
      <par>
        <lno>Zacharias ˑ Percutiam pastorem<appnum id=""footnotes-appnum-dio-di102-0102-17"">17)</appnum> ˑ Ca ˑ ix<appalpha id=""footnotes-appalpha-dio-di102-0102-f"">f)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327048-->
    <!--ID des Inschriftenteils:  sections-327047-->
    <!--ID der Bearbeitung (Version):  sections-327046-->
    <sec>
      <snr>J†</snr>
      <par>
        <lno>Ysaia ˑ Non aperuit os suum<appnum id=""footnotes-appnum-dio-di102-0102-18"">18)</appnum> ˑ liii ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327051-->
    <!--ID des Inschriftenteils:  sections-327050-->
    <!--ID der Bearbeitung (Version):  sections-327049-->
    <sec>
      <snr>K†</snr>
      <par>
        <lno>E[z]echia Viuificab[at] animas<appnum id=""footnotes-appnum-dio-di102-0102-19"">19)</appnum> ˑ Ca ˑ 14 ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327054-->
    <!--ID des Inschriftenteils:  sections-327053-->
    <!--ID der Bearbeitung (Version):  sections-327052-->
    <sec>
      <snr>L†</snr>
      <par>
        <lno>Lucanus ˑ Summu(m) brute nefas<appalpha id=""footnotes-appalpha-dio-di102-0102-g"">g)</appalpha> ciuilia bella<appnum id=""footnotes-appnum-dio-di102-0102-20"">20)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-327057-->
    <!--ID des Inschriftenteils:  sections-327056-->
    <!--ID der Bearbeitung (Version):  sections-327055-->
    <sec>
      <snr>M†</snr>
      <par>
        <lno>Salui[– – –]<appalpha id=""footnotes-appalpha-dio-di102-0102-h"">h)</appalpha></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0103~1;"<sco>
    <!--ID der Inschrift:  sections-275040-->
    <!--ID des Inschriftenteils:  sections-291711-->
    <!--ID der Bearbeitung (Version):  sections-308130-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> E I H B O N E</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275041-->
    <!--ID des Inschriftenteils:  sections-291712-->
    <!--ID der Bearbeitung (Version):  sections-308131-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>I(ESUS) N(AZARENUS) R(EX) [I(UDAEORUM)]<appnum id=""footnotes-appnum-dio-di102-0103-1"">1)</appnum></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0104~1;"<sco>
    <!--ID der Inschrift:  sections-269662-->
    <!--ID des Inschriftenteils:  sections-286113-->
    <!--ID der Bearbeitung (Version):  sections-302491-->
    <sec>
      <par>
        <lno>O Q(VAM)<appalpha id=""footnotes-appalpha-dio-di102-0104-a"">a)</appalpha> METVENDVS ˑ EST ˑ LOCVS ˑ ISTE<appnum id=""footnotes-appnum-dio-di102-0104-4"">4)</appnum> ˑ</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0105~1;"<sco>
    <!--ID der Inschrift:  sections-276916-->
    <!--ID des Inschriftenteils:  sections-293624-->
    <!--ID der Bearbeitung (Version):  sections-310150-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> HILE<appalpha id=""footnotes-appalpha-dio-di102-0105-a"">a)</appalpha> ˑ IE<lig>SV</lig>S<appalpha id=""footnotes-appalpha-dio-di102-0105-b"">b)</appalpha> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-276915-->
    <!--ID des Inschriftenteils:  sections-293623-->
    <!--ID der Bearbeitung (Version):  sections-310149-->
    <sec>
      <snr>B</snr>
      <par>
        <lno><lig>SA</lig>NT<appalpha id=""footnotes-appalpha-dio-di102-0105-c"">c)</appalpha> ANA</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-273627-->
    <!--ID des Inschriftenteils:  sections-290168-->
    <!--ID der Bearbeitung (Version):  sections-306591-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> MARIA</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0106~1;"<sco>
    <!--ID der Inschrift:  sections-269473-->
    <!--ID des Inschriftenteils:  sections-285891-->
    <!--ID der Bearbeitung (Version):  sections-302264-->
    <sec>
      <par>
        <lno>Gi<appalpha id=""footnotes-appalpha-dio-di102-0106-a"">a)</appalpha> geuet to d(iss)em ‎/ buwete dorch g‎/ot<appalpha id=""footnotes-appalpha-dio-di102-0106-b"">b)</appalpha></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0107~1;"<sco>
    <!--ID der Inschrift:  sections-269485-->
    <!--ID des Inschriftenteils:  sections-285903-->
    <!--ID der Bearbeitung (Version):  sections-302277-->
    <sec>
      <snr>A<sup><span style=""text-decoration:underline"">a</span></sup></snr>
      <par>
        <lno>un lache(n)<appalpha id=""footnotes-appalpha-dio-di102-0107-a"">a)</appalpha> uil<appalpha id=""footnotes-appalpha-dio-di102-0107-b"">b)</appalpha> : ‎// to <lig>de</lig>sser<appalpha id=""footnotes-appalpha-dio-di102-0107-c"">c)</appalpha> tid ˑ ‎// </lno>
        <lno>ˑ <lig>de</lig>s is vns ˑ ‎// [....]elt so wid ‎// </lno>
        <lno>[– – –] [...]hen wil ˑ ‎// to allen stu(n)den ‎// </lno>
        <lno><lig>de</lig> wi vor [..]nen ‎// ock ghevun<lig>de</lig>n<appalpha id=""footnotes-appalpha-dio-di102-0107-d"">d)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Bearbeitung (Version):  sections-313851-->
    <sec>
      <snr>A<sup><span style=""text-decoration:underline"">b</span></sup></snr>
      <par>
        <lno>wi lache(n) vro ˑ ‎// to (de)ssen tid ˑ ‎// </lno>
        <lno>ˑ <lig>de</lig>s is uns ˑ ‎// werlt so wid ‎// </lno>
        <lno>to lachen wil ‎// to allen stu(n)den ‎// </lno>
        <lno>is tyt vor weenen ‎// ock ghevun<lig>de</lig>n</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269486-->
    <!--ID des Inschriftenteils:  sections-285904-->
    <!--ID der Bearbeitung (Version):  sections-302281-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>[...]rt<appalpha id=""footnotes-appalpha-dio-di102-0107-e"">e)</appalpha> dat [– – –]</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0108~1;"<sco>
    <!--ID der Inschrift:  sections-269731-->
    <!--ID des Inschriftenteils:  sections-286186-->
    <!--ID der Bearbeitung (Version):  sections-302564-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>Sanctus gregorius ‎// Sanctus anbrosius</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278809-->
    <!--ID des Inschriftenteils:  sections-295623-->
    <!--ID der Bearbeitung (Version):  sections-312178-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> Sanctus [H]eron[y]mus<appalpha id=""footnotes-appalpha-dio-di102-0108-a"">a)</appalpha> ‎// Sanctvs augvstynvs</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269732-->
    <!--ID des Inschriftenteils:  sections-286187-->
    <!--ID der Bearbeitung (Version):  sections-302565-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>S(an)c(t)a katherina ‎// S(an)c(tu)s michael</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278808-->
    <!--ID des Inschriftenteils:  sections-295622-->
    <!--ID der Bearbeitung (Version):  sections-312177-->
    <sec>
      <snr>D</snr>
      <par>
        <lno> S(an)c(tu)[s] nycolaws ‎// Sanctus andreas</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269733-->
    <!--ID des Inschriftenteils:  sections-286188-->
    <!--ID der Bearbeitung (Version):  sections-302566-->
    <sec>
      <snr>E†</snr>
      <par>
        <lno>quid est ˑ quod ˑ quaerebatis<appnum id=""footnotes-appnum-dio-di102-0108-8"">8)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278372-->
    <!--ID des Inschriftenteils:  sections-295144-->
    <!--ID der Bearbeitung (Version):  sections-311673-->
    <sec>
      <snr>F</snr>
      <par>
        <lno> ⟨1.6.00⟩</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269730-->
    <!--ID des Inschriftenteils:  sections-286185-->
    <!--ID der Bearbeitung (Version):  sections-302563-->
    <sec>
      <snr>G</snr>
      <par>
        <lno>⟨1612⟩</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269727-->
    <!--ID des Inschriftenteils:  sections-286182-->
    <!--ID der Bearbeitung (Version):  sections-302560-->
    <sec>
      <snr>H</snr>
      <par>
        <lno>⟨CH[RI]STVS⟩</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269728-->
    <!--ID des Inschriftenteils:  sections-286183-->
    <!--ID der Bearbeitung (Version):  sections-302561-->
    <sec>
      <snr>I</snr>
      <par>
        <lno>⟨M. ‎// H.⟩</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269729-->
    <!--ID des Inschriftenteils:  sections-286184-->
    <!--ID der Bearbeitung (Version):  sections-302562-->
    <sec>
      <snr>J</snr>
      <par>
        <lno>⟨H(ER) BALTA[S]ERE⟩</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0109~1;"<sco>
    <!--ID der Inschrift:  sections-278432-->
    <!--ID des Inschriftenteils:  sections-295222-->
    <!--ID der Bearbeitung (Version):  sections-311748-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> p[– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269778-->
    <!--ID des Inschriftenteils:  sections-286233-->
    <!--ID der Bearbeitung (Version):  sections-302614-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>h[– – –]orhut[...]<appalpha id=""footnotes-appalpha-dio-di102-0109-a"">a)</appalpha></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0110~1;"<sco>
    <!--ID der Inschrift:  sections-274370-->
    <!--ID des Inschriftenteils:  sections-290969-->
    <!--ID der Bearbeitung (Version):  sections-307402-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>Qve ˑ svnt ˑ plage<appalpha id=""footnotes-appalpha-dio-di102-0110-a"">a)</appalpha> ˑ in ˑ [– – –] ˑ iste [– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279726-->
    <!--ID des Inschriftenteils:  sections-296574-->
    <!--ID der Bearbeitung (Version):  sections-313201-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> [– – –]ra terg(us)<appalpha id=""footnotes-appalpha-dio-di102-0110-b"">b)</appalpha> [– – –]</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0111~1;"<sco>
<!--ID der Inschrift:  sections-269489--><!--ID des Inschriftenteils:  sections-285907--><!--ID der Bearbeitung (Version):  sections-302284-->
<sec>
<snr>A</snr>
<par>
<lno>Esdras  p(ro)ph(et)a</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-269490--><!--ID des Inschriftenteils:  sections-285908--><!--ID der Bearbeitung (Version):  sections-302285-->
<sec>
<snr>B</snr>
<par>
<lno>[....]a[..] propheta ˑ</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0112~1;"<sco>
<!--ID der Inschrift:  sections-269491--><!--ID des Inschriftenteils:  sections-285909--><!--ID der Bearbeitung (Version):  sections-302286-->
<sec>
<par>
<lno>[– – –] ihesus beko[– – –]</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0113~1;"<sco>
<!--ID der Inschrift:  sections-269521--><!--ID des Inschriftenteils:  sections-285969--><!--ID der Bearbeitung (Version):  sections-302346-->
<sec>
<par>
<lno>ihesvs</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0114~1;"<sco>
    <!--ID der Inschrift:  sections-274943-->
    <!--ID des Inschriftenteils:  sections-291609-->
    <!--ID der Bearbeitung (Version):  sections-308029-->
    <sec>
      <par>
        <lno> Uenite ˑ bened[– – –]m<appnum id=""footnotes-appnum-dio-di102-0114-2"">2)</appnum> ˑ</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0115~1;"<sco>
    <!--ID der Inschrift:  sections-269672-->
    <!--ID des Inschriftenteils:  sections-286123-->
    <!--ID der Bearbeitung (Version):  sections-302501-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>maria ‎// help ˑ v(s) ˑ </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269673-->
    <!--ID des Inschriftenteils:  sections-286124-->
    <!--ID der Bearbeitung (Version):  sections-302502-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>maria ‎// (ihesu)s<appalpha id=""footnotes-appalpha-dio-di102-0115-a"">a)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269674-->
    <!--ID des Inschriftenteils:  sections-286125-->
    <!--ID der Bearbeitung (Version):  sections-302503-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>maria</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0116~1;"<sco>
    <!--ID der Inschrift:  sections-269589-->
    <!--ID des Inschriftenteils:  sections-286040-->
    <!--ID der Bearbeitung (Version):  sections-302417-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>JheShS<appalpha id=""footnotes-appalpha-dio-di102-0116-a"">a)</appalpha> </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269586-->
    <!--ID des Inschriftenteils:  sections-286037-->
    <!--ID der Bearbeitung (Version):  sections-302414-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>CHRISTVS IST FVR VNS‎/ER SVNDE GESTORBEN ‎/ VND VMB VNSER GE‎/RECHTIGKEIT WIDER ‎/ AVFERSTANDEN<appnum id=""footnotes-appnum-dio-di102-0116-2"">2)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269587-->
    <!--ID des Inschriftenteils:  sections-286038-->
    <!--ID der Bearbeitung (Version):  sections-302415-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>I(OCHIMVS) D(ADE)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269588-->
    <!--ID des Inschriftenteils:  sections-286039-->
    <!--ID der Bearbeitung (Version):  sections-302416-->
    <sec>
      <snr>D</snr>
      <par>
        <lno>DISER ‎/ KELCH ‎/ VND PATEN ‎/ HAT HER ‎/ IOGHIMVS ‎/ DADE ‎/ VND SEIN ‎/ ELICHE HAVS‎/FRAVW MARIA ‎/ LITZMAN ZV ‎/ GOTTES EHREN ‎/ IN SANCT IOHAN‎/NES KIRCH VEREH=‎/RET, den 9 sebtembris ‎/ Anno 1638  </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-274788-->
    <!--ID des Inschriftenteils:  sections-291421-->
    <!--ID der Bearbeitung (Version):  sections-307862-->
    <sec>
      <snr>E</snr>
      <par>
        <lno> St ˑ Johanis ‎/ 36 loht</lno>
      </par>
    </sec>
  </sco>"
